Gene name,Gene stable ID
C1QC,ENSG00000159189
FMO1,ENSG00000010932
RP11-70P17.1,ENSG00000225643
LINC01596,ENSG00000250666
RP11-115A15.4,ENSG00000227062
LINC01307,ENSG00000231671
CLEC9A,ENSG00000197992
FIRRE,ENSG00000213468
RP11-232D9.2,ENSG00000236077
RP11-476D10.1,ENSG00000260943
STOX2,ENSG00000173320
C6orf106,ENSG00000196821
CHAF1A,ENSG00000167670
SPPL2C,ENSG00000278194
VAT1L,ENSG00000171724
RP11-1038A11.1,ENSG00000255983
AKR1B1P8,ENSG00000231371
RP11-263F14.3,ENSG00000232355
LINC01890,ENSG00000228329
IKBKGP1,ENSG00000275882
CCDC12,ENSG00000160799
RP11-466P24.6,ENSG00000250348
TRBC2,ENSG00000276849
SLC35E1P1,ENSG00000238286
RP5-865E18.2,ENSG00000273773
RP11-468E2.4,ENSG00000259529
SLC25A34,ENSG00000162461
TRIML1,ENSG00000184108
LY6G6F,ENSG00000204424
RP11-578F21.2,ENSG00000254398
CXCR2,ENSG00000180871
AC010731.6,ENSG00000213083
ZNF350-AS1,ENSG00000269235
MRPS35,ENSG00000061794
TRBJ2-5,ENSG00000282820
LINC00557,ENSG00000260962
CCL2,ENSG00000108691
RP11-575L7.2,ENSG00000226877
LINC00954,ENSG00000228784
AC093818.1,ENSG00000225205
SRSF1P1,ENSG00000224640
RP3-368A4.6,ENSG00000271533
DDX3P2,ENSG00000230986
BORCS8-MEF2B,ENSG00000064489
MIB1,ENSG00000101752
CTB-83J4.3,ENSG00000278826
OAT,ENSG00000065154
GAPDHP53,ENSG00000234069
KIF12,ENSG00000136883
RP11-86H7.6,ENSG00000223675
RP11-24I21.1,ENSG00000248210
RP11-135A1.2,ENSG00000232874
RP11-342A1.1,ENSG00000250252
RFX2,ENSG00000087903
KRT18P51,ENSG00000250504
TPGS2,ENSG00000134779
RP11-666O2.2,ENSG00000275441
AC007098.1,ENSG00000226605
RP4-609E1.2,ENSG00000235055
CLHC1,ENSG00000162994
SUPT16H,ENSG00000092201
FAM234B,ENSG00000084444
RP11-374M1.11,ENSG00000277624
GXYLT1P1,ENSG00000282037
HSD17B8,ENSG00000112474
CSPG4P3Y,ENSG00000172342
DISP3,ENSG00000204624
RP11-53O19.2,ENSG00000248779
CYYR1-AS1,ENSG00000197934
CEBPZOS,ENSG00000218739
APOBEC1,ENSG00000111701
OPTN,ENSG00000123240
AC002486.2,ENSG00000231525
RP11-1166P10.1,ENSG00000260628
CC2D1B,ENSG00000154222
LINC01391,ENSG00000244578
RP11-257K9.8,ENSG00000243501
ZFYVE9,ENSG00000157077
SPATA31A7,ENSG00000276040
RP11-477G18.2,ENSG00000243280
RP11-733C7.1,ENSG00000249091
IGBP1,ENSG00000089289
RP5-1043L3.1,ENSG00000284240
USP9YP12,ENSG00000227871
RP11-170L3.2,ENSG00000259874
CST3,ENSG00000101439
PRKRA,ENSG00000180228
CTD-2185K10.1,ENSG00000243295
RP11-323C15.2,ENSG00000236028
TMEM106B,ENSG00000106460
HS2ST1,ENSG00000153936
RP6-191P20.3,ENSG00000225728
LILRA2,ENSG00000275290
RP11-148B18.1,ENSG00000226835
RP11-113A11.3,ENSG00000277143
CNOT7,ENSG00000198791
ANKDD1B,ENSG00000189045
RAD23BLP,ENSG00000226298
NLGN4Y,ENSG00000165246
RP11-811O14.1,ENSG00000283428
NLGN4Y-AS1,ENSG00000228787
TRBVA,ENSG00000281972
CHID1,ENSG00000177830
FGF14-AS1,ENSG00000234445
SPATA3,ENSG00000173699
RP11-479O9.3,ENSG00000275833
PRAMEF25,ENSG00000276299
GAPDHP39,ENSG00000239207
AF127577.12,ENSG00000236471
DEDD,ENSG00000158796
RP11-481G8.2,ENSG00000229569
LYSMD4,ENSG00000183060
RP11-344N10.4,ENSG00000232646
HLA-DPB2,ENSG00000234834
POTEH-AS1,ENSG00000236666
SMC6,ENSG00000163029
RP11-348P10.2,ENSG00000272077
ADRA1D,ENSG00000171873
ZNF229,ENSG00000278318
RP11-157P23.2,ENSG00000261307
RP11-812I20.2,ENSG00000216813
MED15P9,ENSG00000223760
ZNF112,ENSG00000062370
ZNF35,ENSG00000169981
KIAA0825,ENSG00000185261
MTCO1P3,ENSG00000228930
RP11-152F13.10,ENSG00000260836
CPEB1-AS1,ENSG00000259462
SPZ1,ENSG00000164299
RP11-79L9.2,ENSG00000174715
OR12D3,ENSG00000112462
RP11-90J7.3,ENSG00000282863
CAMK2N2,ENSG00000163888
RP11-534I8.1,ENSG00000232905
IL5RA,ENSG00000091181
RP11-9G1.3,ENSG00000250241
AP000266.7,ENSG00000232623
CARD11,ENSG00000198286
CTA-215D11.4,ENSG00000232848
RP11-316K19.3,ENSG00000228728
DCTN1,ENSG00000204843
AF064858.11,ENSG00000237721
ST13P13,ENSG00000229256
CT47B1,ENSG00000236446
TDRD3,ENSG00000083544
RP11-104C4.4,ENSG00000260308
GOLGA8A,ENSG00000175265
AP000265.1,ENSG00000261610
CTB-31O20.3,ENSG00000267007
FAR2P1,ENSG00000180178
RPL13AP,ENSG00000224146
RPL9P33,ENSG00000244071
DOK5,ENSG00000101134
CBX1P5,ENSG00000231516
AC093166.4,ENSG00000230958
PGBD4P4,ENSG00000248877
PSAT1P4,ENSG00000224962
RP11-643A5.2,ENSG00000259669
TRBV7-8,ENSG00000282040
RPL26P34,ENSG00000225404
SLC6A6,ENSG00000131389
BHLHE23,ENSG00000125533
RPL7AP31,ENSG00000242083
HLA-DQB1,ENSG00000179344
HLA-DQB1-AS1,ENSG00000223534
MID1IP1-AS1,ENSG00000238123
BARD1,ENSG00000138376
RP11-346J10.3,ENSG00000273957
PLXND1,ENSG00000004399
MID1IP1,ENSG00000165175
MINOS1P4,ENSG00000248117
DAXX,ENSG00000229396
RP11-293B20.2,ENSG00000259882
CD177P1,ENSG00000204933
TIMM22,ENSG00000278501
RP11-346J10.2,ENSG00000275374
RP11-23E10.5,ENSG00000262090
NAP1L4,ENSG00000273562
IST1,ENSG00000182149
RP11-479J7.2,ENSG00000229588
RP11-9L18.2,ENSG00000215835
RP11-1437A8.7,ENSG00000283110
IQCF3,ENSG00000229972
LIN28AP2,ENSG00000228473
RP11-1437A8.5,ENSG00000261009
UBE2I,ENSG00000103275
KIR3DL3,ENSG00000274724
IQCF5,ENSG00000214681
IGFBP4,ENSG00000141753
LA16c-358B7.4,ENSG00000274751
LA16c-358B7.3,ENSG00000261505
RTCA-AS1,ENSG00000224616
IQCF1,ENSG00000173389
PFDN4,ENSG00000101132
GLRXP1,ENSG00000228234
EEF1A1P15,ENSG00000213704
TRBV5-7,ENSG00000282748
LINC01746,ENSG00000274469
MTCO1P22,ENSG00000271207
TRBV7-7,ENSG00000282179
OR3A1,ENSG00000180090
GUSBP5,ENSG00000236296
RP11-12N13.1,ENSG00000244429
RPL23AP75,ENSG00000240125
RP11-64J4.7,ENSG00000279517
RP13-578N3.3,ENSG00000246448
ABR,ENSG00000159842
MTATP6P2,ENSG00000270307
MTCO3P38,ENSG00000242456
RP11-9L18.3,ENSG00000230898
OR11H7,ENSG00000258806
RP11-96G10.1,ENSG00000262513
ALDH3A2,ENSG00000072210
ELAC2,ENSG00000006744
FRAS1,ENSG00000138759
SERBP1P5,ENSG00000249565
H2AFZP5,ENSG00000234612
ZMYM4-AS1,ENSG00000227409
MRS2,ENSG00000124532
OR11H1,ENSG00000130538
GABBR1,ENSG00000237051
PPIAP32,ENSG00000233319
RNF224,ENSG00000233198
UCKL1-AS1,ENSG00000280213
OR2H5P,ENSG00000225034
TMEM183AP1,ENSG00000224241
HLA-DPA1,ENSG00000206291
ETS2,ENSG00000157557
CYSRT1,ENSG00000197191
RPL32P1,ENSG00000233194
RP11-57H14.5,ENSG00000279315
RP11-57H14.3,ENSG00000225292
RP4-673D20.6,ENSG00000271461
MTCO2P32,ENSG00000281511
RP4-673D20.4,ENSG00000234282
RP1-196A12.1,ENSG00000282378
RP11-57H14.4,ENSG00000260917
AC098784.1,ENSG00000273918
CYP4V2,ENSG00000145476
RP11-48L13.1,ENSG00000229834
RP5-881L22.6,ENSG00000233376
MYOCD,ENSG00000141052
RP11-373A6.1,ENSG00000230276
RP11-597M12.1,ENSG00000263707
TRIM31,ENSG00000224168
ZNF101P1,ENSG00000237746
TRIM31-AS1,ENSG00000225732
ENSAP3,ENSG00000177261
MDC1,ENSG00000137337
GABBR1,ENSG00000232632
ANKRD30B,ENSG00000180777
HLA-DQB1,ENSG00000231286
RPL13AP,ENSG00000230181
OR13C1P,ENSG00000235248
DDX6P2,ENSG00000277914
SUB1P3,ENSG00000261612
IQSEC3,ENSG00000262607
ABCA17P,ENSG00000238098
TMEM161B-AS1,ENSG00000247828
SUGT1P3,ENSG00000239827
RP11-598F7.5,ENSG00000262016
LINC02060,ENSG00000250156
GAD1,ENSG00000128683
NMS,ENSG00000204640
OR13D2P,ENSG00000237443
EBF3,ENSG00000108001
RP11-234G16.4,ENSG00000275327
MTND4P17,ENSG00000242178
BNIP3P2,ENSG00000236097
RP11-15H20.8,ENSG00000283201
WNT9B,ENSG00000276799
OR1A2,ENSG00000172150
LRRC37A2,ENSG00000274332
OR1P1,ENSG00000262085
COX6CP10,ENSG00000238008
DRAIC,ENSG00000245750
AC079776.1,ENSG00000229536
AC019050.1,ENSG00000233428
AC068483.1,ENSG00000238277
LINC01854,ENSG00000204460
TDH,ENSG00000154316
LINC01153,ENSG00000227143
C6orf48,ENSG00000226710
TRBV6-8,ENSG00000282134
CTC-246B18.10,ENSG00000269246
AC012451.1,ENSG00000237532
RP11-109A6.5,ENSG00000283141
RP11-717A5.1,ENSG00000271014
PTGES2,ENSG00000148334
RP11-95I16.6,ENSG00000278484
CD177,ENSG00000204936
ISCA1P6,ENSG00000227653
RP11-361M10.4,ENSG00000261281
CLCA2,ENSG00000137975
FAM124B,ENSG00000124019
OR13C8,ENSG00000186943
OR1E3,ENSG00000142163
RP11-438B23.2,ENSG00000260412
PIH1D3,ENSG00000080572
BPY2,ENSG00000183753
RP11-575I8.1,ENSG00000260390
RP1-146A15.1,ENSG00000237994
CTAGE12P,ENSG00000215441
NDUFS5,ENSG00000168653
RP11-616M22.5,ENSG00000260182
AKT1,ENSG00000142208
CIDEB,ENSG00000136305
RP11-352D3.2,ENSG00000205300
VSNL1,ENSG00000163032
RP11-804F13.2,ENSG00000257645
LTB4R2,ENSG00000213906
GPR53P,ENSG00000237698
MRPS18B,ENSG00000203624
RP11-305E17.4,ENSG00000230287
TTTY4,ENSG00000226906
RHO,ENSG00000163914
RPL23AP90,ENSG00000271415
LINC01015,ENSG00000230674
ZNF175,ENSG00000105497
ZNF264,ENSG00000083844
LTB4R,ENSG00000213903
RP11-637O19.2,ENSG00000235051
RP11-392L5.2,ENSG00000251345
RP11-259P15.1,ENSG00000213157
CEACAMP4,ENSG00000230681
RP11-259P15.4,ENSG00000242068
RHEBP1,ENSG00000229927
KIR2DL1,ENSG00000278805
RP11-15H20.2,ENSG00000269471
NOP9,ENSG00000196943
SPTLC3,ENSG00000172296
PYM1,ENSG00000170473
RPL23AP66,ENSG00000243141
NDOR1,ENSG00000188566
HERPUD2,ENSG00000122557
FGF20,ENSG00000078579
RP11-244O19.1,ENSG00000261534
RP11-789A21.1,ENSG00000259044
EEF1A1P20,ENSG00000249963
RP11-1006G14.3,ENSG00000259909
CCDC39-AS1,ENSG00000243187
RP11-688D15.2,ENSG00000271712
RP11-688D15.1,ENSG00000258506
AC092301.3,ENSG00000269148
ZNF792,ENSG00000180884
NIPBL,ENSG00000164190
SEC16A,ENSG00000148396
CTC-360J11.6,ENSG00000270790
SLC22A18,ENSG00000110628
RP11-38L15.3,ENSG00000231187
OCA2,ENSG00000104044
DUXA,ENSG00000258873
RP11-777B9.5,ENSG00000249072
AC093166.1,ENSG00000237583
RCN3,ENSG00000142552
CTC-360J11.5,ENSG00000270293
ZEB2-AS1,ENSG00000238057
HNRNPA1P56,ENSG00000248640
RP11-107E5.4,ENSG00000283118
RP11-643A5.1,ENSG00000259301
RP5-1074L1.1,ENSG00000227963
TOP2A,ENSG00000131747
KIR3DP1,ENSG00000277176
CPHXL,ENSG00000283755
LINC01858,ENSG00000261615
LINC01859,ENSG00000261558
RBM15,ENSG00000162775
DCAF4,ENSG00000119599
COX6CP6,ENSG00000240156
RP11-93O17.2,ENSG00000206356
DIRC3,ENSG00000231672
RGL2,ENSG00000228736
DIRC3-AS1,ENSG00000233143
AC010886.2,ENSG00000224414
RP11-93O17.1,ENSG00000249444
ANGPTL7,ENSG00000171819
RPL39P6,ENSG00000238173
ISG20L2,ENSG00000143319
CCDC151,ENSG00000198003
RP11-152F13.8,ENSG00000278202
LINC01267,ENSG00000251576
EFCAB8,ENSG00000215529
SYCP1,ENSG00000198765
OR13F1,ENSG00000186881
RP11-745C15.2,ENSG00000234707
NENFP1,ENSG00000233647
CDSN,ENSG00000237165
RP11-422P22.1,ENSG00000225387
RP11-149B9.2,ENSG00000223742
CUL4B,ENSG00000158290
KCNC4,ENSG00000116396
AC019109.1,ENSG00000224826
RP11-1006G14.5,ENSG00000278313
TRBV5-4,ENSG00000282466
LINC02182,ENSG00000260420
KIAA0430,ENSG00000166783
RP11-863P13.2,ENSG00000261816
RP11-98J9.3,ENSG00000254930
C6orf47,ENSG00000228435
DLG4,ENSG00000132535
AC004221.2,ENSG00000267778
NACAD,ENSG00000136274
TUBB6,ENSG00000176014
UBE2Q2P2,ENSG00000282084
RPS27,ENSG00000177954
RP11-863P13.6,ENSG00000260166
IFIT1B,ENSG00000204010
SIRPB3P,ENSG00000223750
IFIT1,ENSG00000185745
TRBV12-1,ENSG00000282760
TRBV11-1,ENSG00000282711
R3HCC1L,ENSG00000166024
UMODL1,ENSG00000177398
AFG3L2,ENSG00000141385
RNF167,ENSG00000108523
RP11-200K12.2,ENSG00000282766
HSPA1B,ENSG00000224501
TMEM14B,ENSG00000137210
C4orf17,ENSG00000138813
TRBV9,ENSG00000282204
FXR1,ENSG00000114416
HSPA1L,ENSG00000236251
DNAJC5,ENSG00000101152
BNIP3P36,ENSG00000271661
RP11-616M17.1,ENSG00000259257
RP11-231I13.2,ENSG00000242120
VRK1,ENSG00000100749
AC017079.4,ENSG00000238180
RBMY2WP,ENSG00000230727
UBDP1,ENSG00000227228
AADACL2,ENSG00000261846
ZFYVE9P2,ENSG00000214843
OR2H1,ENSG00000235132
LINC02066,ENSG00000262411
LINC01654,ENSG00000261781
ACTL8,ENSG00000117148
RP11-25C19.3,ENSG00000233340
MOK,ENSG00000080823
AC108039.1,ENSG00000213486
EIF2B5,ENSG00000145191
SLCO1B1,ENSG00000134538
RP13-476E20.1,ENSG00000228614
GOLGA6L10,ENSG00000274042
SLC22A23,ENSG00000137266
RP11-91A18.4,ENSG00000223390
CLUL1,ENSG00000079101
KLHL31,ENSG00000124743
OR2W1,ENSG00000204704
PCAT7,ENSG00000231806
APOC4,ENSG00000267467
STRN,ENSG00000115808
RP11-466A19.6,ENSG00000263717
RP11-229O3.1,ENSG00000278893
RP11-288C18.1,ENSG00000279519
RP11-442P12.2,ENSG00000248188
AC010890.1,ENSG00000226953
CTD-2014E2.2,ENSG00000261648
OR14J1,ENSG00000225291
IL18RAP,ENSG00000115607
PSMG4,ENSG00000180822
REEP1,ENSG00000068615
RP11-100M12.2,ENSG00000259152
VN1R74P,ENSG00000273732
GABRG3-AS1,ENSG00000228740
ADGRB2,ENSG00000121753
AC136896.2,ENSG00000214254
RP11-100M12.3,ENSG00000259168
RP11-574O16.1,ENSG00000259855
LINC01455,ENSG00000250888
FITM2,ENSG00000197296
MICD,ENSG00000226713
LINC01467,ENSG00000258977
EDNRA,ENSG00000151617
GTF2F2P1,ENSG00000251254
RNF144A,ENSG00000151692
RPL23AP52,ENSG00000230370
NPIPA5,ENSG00000183793
AC019048.1,ENSG00000223884
CTD-2008E3.1,ENSG00000279923
RP11-341B24.3,ENSG00000233292
RP11-399O19.9,ENSG00000261438
RP11-72I8.2,ENSG00000277770
FAM13A,ENSG00000138640
OR7D2,ENSG00000188000
DDX11L8,ENSG00000272877
RP11-439M11.1,ENSG00000271947
RP11-696N14.3,ENSG00000250300
MSR1,ENSG00000038945
WDR20,ENSG00000140153
ZNF311,ENSG00000197935
HLA-DOA,ENSG00000206292
CTD-2007H13.1,ENSG00000241597
RP5-1069C8.3,ENSG00000269931
PDHA1P1,ENSG00000270772
AHSP,ENSG00000169877
RP11-97O12.5,ENSG00000279945
SHISA5,ENSG00000164054
CH507-9B2.5,ENSG00000275464
PRMT5P1,ENSG00000249004
RP4-737E23.2,ENSG00000230387
RP11-292D4.4,ENSG00000279376
RP11-364M6.1,ENSG00000241281
SLC25A5P3,ENSG00000213673
CTD-2653M23.3,ENSG00000272103
BNIP3P11,ENSG00000271550
DET1,ENSG00000140543
RP11-797H7.6,ENSG00000277206
CDIP1,ENSG00000089486
LINC01445,ENSG00000231427
LINC00656,ENSG00000233746
MYO1D,ENSG00000176658
TRBV3-2,ENSG00000282505
RP11-46J23.1,ENSG00000272986
RP11-466A19.1,ENSG00000266718
RBMY1J,ENSG00000226941
SIRPG-AS1,ENSG00000237914
MVP,ENSG00000013364
TRBV6-2,ENSG00000282719
HAUS6P3,ENSG00000235454
WWP2,ENSG00000198373
MRPS11,ENSG00000181991
CH507-9B2.3,ENSG00000280071
ZNF138,ENSG00000197008
DAP,ENSG00000112977
SAMMSON,ENSG00000240405
RPL15P4,ENSG00000230211
CTB-159G17.4,ENSG00000279966
USP49,ENSG00000164663
RP11-195F19.5,ENSG00000187186
PIANP,ENSG00000139200
CYB5R2,ENSG00000166394
IFNL4,ENSG00000272395
RPL19,ENSG00000108298
RP11-305D15.8,ENSG00000277684
SRL,ENSG00000185739
AC004449.6,ENSG00000261204
TRBV3-1,ENSG00000282624
RP11-481K16.2,ENSG00000248924
CYCTP,ENSG00000249909
TRMT13,ENSG00000122435
CTC-360J11.7,ENSG00000274219
RP3-404F18.5,ENSG00000237903
ANKRD33B-AS1,ENSG00000250106
TSPY22P,ENSG00000229940
LINC01384,ENSG00000237396
OR2J3,ENSG00000232178
RP11-720L2.2,ENSG00000265477
SKIDA1,ENSG00000180592
RP11-58H15.3,ENSG00000250540
OR11K2P,ENSG00000258438
KIR2DP1,ENSG00000274912
RP11-95P2.3,ENSG00000263105
HIGD1AP2,ENSG00000237148
RP11-440J4.2,ENSG00000278128
DIAPH3-AS2,ENSG00000223815
LILRP1,ENSG00000274545
RP11-74E24.2,ENSG00000214558
XXbac-BPG118E17.9,ENSG00000237108
LINC00706,ENSG00000281186
DPH2,ENSG00000132768
RP11-307E17.11,ENSG00000282886
ATP13A5,ENSG00000187527
MTND1P12,ENSG00000225433
AC103564.7,ENSG00000229203
LUZP4P1,ENSG00000232853
GS1-466O4.2,ENSG00000227511
CTA-363E6.8,ENSG00000279747
CTB-31N19.3,ENSG00000261596
HMGA1P4,ENSG00000234705
GALK2,ENSG00000156958
BNIP3P30,ENSG00000268079
WFDC10B,ENSG00000182931
TRIM42,ENSG00000155890
RPL7AP71,ENSG00000234566
CTD-2104P17.1,ENSG00000231625
ZNF169,ENSG00000175787
C16orf58,ENSG00000140688
AC079610.2,ENSG00000196096
IL17RC,ENSG00000163702
CASC4P1,ENSG00000238132
COL4A3BP,ENSG00000113163
RP11-434C1.6,ENSG00000274551
MED15P6,ENSG00000257162
GABARAP,ENSG00000170296
CDKN1C,ENSG00000273707
EIF4BP2,ENSG00000228753
AC083949.1,ENSG00000224875
RP4-562J12.1,ENSG00000224341
AC007359.6,ENSG00000236951
FTH1P21,ENSG00000249013
SLC7A5,ENSG00000103257
SDHAF1,ENSG00000205138
KIR2DL4,ENSG00000276044
MMP19,ENSG00000123342
KIR3DL1,ENSG00000275659
C1QTNF8,ENSG00000184471
NAIP,ENSG00000249437
RP11-345N11.1,ENSG00000278840
RP11-213H15.1,ENSG00000234292
AC011196.3,ENSG00000235518
IPO7,ENSG00000205339
DNMT3B,ENSG00000088305
RP4-635E18.6,ENSG00000230337
BNIP3P31,ENSG00000279984
RP1-91N13.1,ENSG00000220030
IGHV3OR16-15,ENSG00000261834
RBBP4P3,ENSG00000276290
RPL13AP25,ENSG00000136149
ALG13-AS1,ENSG00000229487
RP11-989E6.11,ENSG00000260610
RP11-64K12.1,ENSG00000244251
LINC01561,ENSG00000177234
RP11-19N8.2,ENSG00000261259
IGHV1OR16-4,ENSG00000259997
ITLN1,ENSG00000179914
TMEM61,ENSG00000143001
ANKRD30BP2,ENSG00000224309
C4orf33,ENSG00000151470
NMD3P1,ENSG00000226342
NPSR1-AS1,ENSG00000197085
NF1P5,ENSG00000175319
RNF152P1,ENSG00000214190
TSPY25P,ENSG00000234110
TMEM222,ENSG00000186501
CTD-2385L22.2,ENSG00000279756
AF254982.2,ENSG00000276556
RP11-455G16.1,ENSG00000178636
RP11-674N23.4,ENSG00000272788
RP11-685G9.4,ENSG00000270036
RP11-475D10.5,ENSG00000260764
RP11-77H9.5,ENSG00000259939
SUCLA2-AS1,ENSG00000227848
RP11-598F7.4,ENSG00000249695
DPEP1,ENSG00000015413
RP11-491F9.3,ENSG00000279249
CENPVL2,ENSG00000283093
BARX1,ENSG00000131668
FRYL,ENSG00000075539
CENPVL3,ENSG00000224109
LRRC37BP1,ENSG00000250462
RP11-491F9.8,ENSG00000259957
AC003958.6,ENSG00000262282
LINC01496,ENSG00000234766
RP11-51E20.1,ENSG00000270727
AC006050.2,ENSG00000231421
RP11-491F9.1,ENSG00000260614
USP53,ENSG00000145390
HLA-F-AS1,ENSG00000230017
TJP2,ENSG00000119139
HCG9P5,ENSG00000235458
OR5BJ1P,ENSG00000257792
RP11-370I10.11,ENSG00000273765
RASA1,ENSG00000145715
RP11-506E9.3,ENSG00000261745
OR2I1P,ENSG00000232049
NFE2L2,ENSG00000116044
RP11-181K12.1,ENSG00000279481
CLRN3,ENSG00000180745
AC005387.2,ENSG00000269191
RP11-337N6.1,ENSG00000271996
RP11-572B2.1,ENSG00000268509
AC005387.3,ENSG00000268938
AC007228.8,ENSG00000268036
BUB1P1,ENSG00000270778
C4orf51,ENSG00000237136
SEC23IP,ENSG00000107651
SF3A3,ENSG00000183431
RP11-311B14.1,ENSG00000270893
AC079305.10,ENSG00000222043
KRT17P3,ENSG00000231870
RP11-218M11.1,ENSG00000259928
ABAT,ENSG00000183044
RP11-370I10.10,ENSG00000275228
HOTTIP,ENSG00000243766
RP11-434C1.4,ENSG00000278654
CPNE4,ENSG00000196353
KRT33B,ENSG00000263012
SLC47A1P1,ENSG00000228983
RPL7P16,ENSG00000242899
CXorf67,ENSG00000187690
RP11-348F1.2,ENSG00000226530
RANP1,ENSG00000227703
CTC-420A11.2,ENSG00000260115
UBE2CP4,ENSG00000259179
TSPY10,ENSG00000236424
HLA-DMB,ENSG00000241674
CENPIP1,ENSG00000224778
OSTN-AS1,ENSG00000233308
MAGEA8-AS1,ENSG00000230899
DUXAP9,ENSG00000225210
OSTN,ENSG00000188729
OR10AD1,ENSG00000172640
PADI4,ENSG00000159339
RPL26P28,ENSG00000223987
SLC29A4P2,ENSG00000214660
PRB4,ENSG00000274839
CITED1,ENSG00000125931
UBQLNL,ENSG00000175518
RP11-998D10.4,ENSG00000178107
RP11-474C8.7,ENSG00000279875
CYP2D8P,ENSG00000273785
RP11-447H19.1,ENSG00000247763
DBH,ENSG00000123454
LHFPL4,ENSG00000156959
MYOZ2,ENSG00000172399
RPS26P47,ENSG00000234354
RP11-103J8.1,ENSG00000270792
RP11-447H19.2,ENSG00000249888
MRAS,ENSG00000158186
AKR1B1P6,ENSG00000225212
EIF4A1P10,ENSG00000229132
MICC,ENSG00000233466
TMEM214,ENSG00000119777
AC104389.31,ENSG00000230087
RP11-151A6.6,ENSG00000280169
CTD-2314B22.1,ENSG00000258314
ERCC6L,ENSG00000186871
PAN2,ENSG00000135473
RPL13AP,ENSG00000224053
RP11-184M15.1,ENSG00000248187
MDC1,ENSG00000234012
AP001425.14,ENSG00000270835
HLA-DPA2,ENSG00000236898
HCG4P3,ENSG00000231385
BCL2L12P1,ENSG00000248530
RP11-982M15.8,ENSG00000260792
RP11-138H10.2,ENSG00000259761
MSRA,ENSG00000175806
TRIM6,ENSG00000121236
PHRF1,ENSG00000070047
AC090955.5,ENSG00000237566
AC069154.4,ENSG00000229326
SEPT7P5,ENSG00000164740
MMP25-AS1,ENSG00000261971
RP11-40H20.5,ENSG00000229985
KBTBD13,ENSG00000234438
AC004854.5,ENSG00000230160
CLDN4,ENSG00000189143
RP11-73B2.7,ENSG00000268181
RP11-324H7.1,ENSG00000248452
SLC25A1P2,ENSG00000234467
RP11-340I6.3,ENSG00000227305
CH17-184J24.4,ENSG00000282696
RP11-284M14.1,ENSG00000250326
RP11-73B2.3,ENSG00000223889
LTB,ENSG00000206437
RP11-73B2.4,ENSG00000232817
AC092839.4,ENSG00000234943
KRTAP5-6,ENSG00000277389
FAM197Y4,ENSG00000274196
PCDH8P1,ENSG00000225510
MAPKAPK3,ENSG00000114738
OR51A10P,ENSG00000230484
AC015691.13,ENSG00000239920
TTC21B,ENSG00000123607
RP11-64K12.8,ENSG00000259211
CWF19L1,ENSG00000095485
WTIP,ENSG00000142279
PHBP9,ENSG00000230224
HLA-Z,ENSG00000233053
HERC6,ENSG00000138642
KRTAP11-1,ENSG00000182591
TPRXL,ENSG00000180438
RP11-761I4.5,ENSG00000273920
FYTTD1P1,ENSG00000234502
RP11-35N6.6,ENSG00000230328
HBG2,ENSG00000196565
TNK2-AS1,ENSG00000224614
OR51M1,ENSG00000184698
KRTAP8-1,ENSG00000183640
OR52B5P,ENSG00000231049
BAATP1,ENSG00000227411
RP11-411B10.7,ENSG00000279352
TMEM183AP1,ENSG00000225305
SLC9A1,ENSG00000090020
RP11-804H8.7,ENSG00000280382
MCCD1P2,ENSG00000229034
RP11-239H6.2,ENSG00000227803
RP11-685G9.2,ENSG00000259514
VN1R20P,ENSG00000233121
RP1-130G2.1,ENSG00000229700
KRTAP21-4P,ENSG00000236400
CH17-184J24.3,ENSG00000282060
CH17-220P3.3,ENSG00000282224
CH17-220P3.2,ENSG00000282073
RP11-483E23.9,ENSG00000282779
SERBP1P4,ENSG00000230275
RP13-24G8.2,ENSG00000236413
CYP2D7,ENSG00000278088
SNAPC4,ENSG00000165684
FAM46B,ENSG00000158246
MC5R,ENSG00000176136
MKKS,ENSG00000125863
AC004448.5,ENSG00000235979
BNIP3P27,ENSG00000268438
RP11-440L14.1,ENSG00000249592
RP11-440L14.4,ENSG00000272588
RP11-15A1.9,ENSG00000278492
RP11-15A1.8,ENSG00000277806
SHD,ENSG00000105251
RP11-1E4.1,ENSG00000260093
GOLGA8F,ENSG00000278310
RP11-144O23.22,ENSG00000281977
RP11-494M8.1,ENSG00000281427
TAS2R42,ENSG00000273505
LINC01810,ENSG00000237266
AC010729.2,ENSG00000236106
FAM99B,ENSG00000281829
SHROOM4,ENSG00000158352
UBTFL8,ENSG00000224082
SRM,ENSG00000116649
RP11-83J21.3,ENSG00000236658
TMA7,ENSG00000232112
CSNK2B,ENSG00000232960
RP11-42I10.3,ENSG00000260184
RPS6P4,ENSG00000244571
RP11-344H11.5,ENSG00000224064
PARD3,ENSG00000148498
KCNJ6,ENSG00000157542
KCNJ6-AS1,ENSG00000233213
DUTP4,ENSG00000229829
AC009495.4,ENSG00000229195
FOXI2,ENSG00000186766
FAM25E,ENSG00000231122
OTUD4P1,ENSG00000118976
RP11-175I17.6,ENSG00000270434
KRTAP5-5,ENSG00000278302
CDH13,ENSG00000140945
MRPL48P1,ENSG00000238076
RP11-654A16.3,ENSG00000259475
RP11-654A16.1,ENSG00000259621
PTCHD3,ENSG00000182077
RP11-543N12.1,ENSG00000261410
NAPRT,ENSG00000278488
